name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
EAST CARROLL COMMUNITY HOME,19G508,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2280 LANES FERRY ROAD
LAKE PROVIDENCE, LA 71254",318 878-9017,"2280 LANES FERRY ROAD
LAKE PROVIDENCE, LA 71254",1995-05-11,6,No,For Profit,"Vol-Merg, Close",2021-09-21,"DELTA AMERICAN HEALTHCARE, INC.",False
BUTLER ROAD COMMUNTIY HOME,19G509,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"383 BUTLER ROAD
DERIDDER, LA 70634",337 478-2299,"383 BUTLER ROAD
DERIDDER, LA 70634",1995-06-26,6,No,Non-Profit,"Vol-Merg, Close",2018-09-19,"NORMAL LIFE OF LAKE CHARLES, INC.",True
FLORIDA STREET GROUP HOME,19G510,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1244 FLORIDA BOULEVARD
BATON ROUGE, LA 70802",225 389-1356,"1244 FLORIDA BOULEVARD
BATON ROUGE, LA 70802",1995-06-21,8,No,Non-Profit,,,"THE HARMONY CENTER, INC.",False
CANAL STREET GROUP HOME,19G511,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4813 CANAL STREET
LAKE CHARLES, LA 70605",337 233-2731,"4813 CANAL STREET
LAKE CHARLES, LA 70605",1995-05-16,8,No,For Profit,,,"NORMAL LIFE OF LAKE CHARLES, INC.",True
GIBSLAND COMMUNITY HOME,19G514,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1682 PEARL STREET
GIBSLAND, LA 71028",318 843-9007,"1682 PEARL STREET
GIBSLAND, LA 71028",1995-07-20,6,No,For Profit,,,"MORNING LIGHT, INC.",False
CONNIE GROUP HOME,19G516,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"7788 CONNIE STREET
JACKSON, LA 70748",225 629-5505,"7788 CONNIE STREET
JACKSON, LA 70748",1995-08-09,8,No,For Profit,"Vol-Merg, Close",2019-05-31,"Res-Care, Inc.",True
DIPPLE COMMUNITY HOME,19G519,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"10080 DIPPLE DRIVE
SAINT FRANCISVILLE, LA 70775",225 635-3698,"10080 DIPPLE DRIVE
SAINT FRANCISVILLE, LA 70775",1995-08-08,6,No,For Profit,"Vol-Merg, Close",2018-09-11,"Res-Care, Inc.",True
TOMMY MASON GROUP HOME,19G521,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"125 NORTH 13TH STREET
BATON ROUGE, LA 70802",225 336-5424,"125 NORTH 13TH STREET
BATON ROUGE, LA 70802",1995-08-15,8,No,Non-Profit,,,"THE HARMONY CENTER, INC.",False
JUDE COMMUNITY HOME,19G522,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2560 HICKORY HILL ROAD
PINEVILLE, LA 71360",318 640-5623,"2560 HICKORY HILL ROAD
PINEVILLE, LA 71360",1995-10-10,5,No,For Profit,,,"L.E.A. & A., Inc.",False
G B COOLEY STUBBS VINSON GROUP HOME,19G524,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2163 STUBBS VINSON ROAD
MONROE, LA 71203",318 855-6513,"2163 STUBBS VINSON ROAD
MONROE, LA 71203",1995-09-01,8,No,Government,,,G.B. COOLEY HOSPITAL SERVICE DISTRICT,False
PATOUT COMMUNITY HOME,19G525,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1609 PATOUT STREET
NEW IBERIA, LA 70560",337 233-2731,"1609 PATOUT STREET
NEW IBERIA, LA 70560",1995-12-22,6,No,For Profit,"Vol-Merg, Close",2018-08-30,"Res-Care, Inc",True
ROBERTSON ROAD COMMUNITY HOME,19G526,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"550 ROBERTSON ROAD
POLLOCK, LA 71467",318 641-7147,"550 ROBERTSON ROAD
POLLOCK, LA 71467",1996-01-24,6,No,For Profit,,,BAYOU STATE HEALTH SERVICES,False
WILLIS ROAD COMMUNITY HOME,19G527,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"185 DIXON ROAD
HORNBECK, LA 71439",318 565-0004,"185 DIXON ROAD
HORNBECK, LA 71439",1996-01-31,6,No,Non-Profit,"Vol-Merg, Close",2017-10-18,"PROGRESSIVE HEALTHCARE PROVIDERS/LOUISIANA,INC.",False
HICKORY STREET COMMUNITY HOME,19G528,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1209 HICKORY STREET
JENA, LA 71342",318 992-6917,"1209 HICKORY STREET
JENA, LA 71342",1996-03-28,6,No,Non-Profit,"Vol-Merg, Close",2017-10-18,"PROGRESSIVE HEALTHCARE PROVIDERS/LOUISIANA,INC.",False
G B COOLEY TENNESSEE GROUP HOME,19G529,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"210 TENNESSEE STREET
MONROE, LA 71203",318 345-4942,"210 TENNESSEE STREET
MONROE, LA 71203",1996-02-26,8,No,Government,,,G.B.COOLEY HOSPITAL SERVICE DISTRICT,False
JACKSON GROUP HOME,19G530,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"325 MCKEITH DRIVE
ALEXANDRIA, LA 71303",318 473-0217,"325 MCKEITH DRIVE
ALEXANDRIA, LA 71303",1996-04-04,8,No,Non-Profit,,,"WESTSIDE HABILITATION CENTER, INC.",False
POLK GROUP HOME,19G531,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"557 MCKEITHEN DR
ALEXANDRIA, LA 71303",318 473-0212,"557 MCKEITHEN DR
ALEXANDRIA, LA 71303",1996-03-26,8,No,Non-Profit,,,"WESTSIDE HABILITATION CENTER, INC.",False
MAGNOLIA SHREWSBURY ROAD COMMUNITY HOME,19G532,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"307 SHREWSBURY RD
JEFFERSON, LA 70121",504 833-8021,"307 SHREWSBURY RD
JEFFERSON, LA 70121",1997-02-01,6,No,Non-Profit,,,MAGNOLIA COMMUNITY SERVICES,False
MAGNOLIA HICKORY AVENUE II COM,19G533,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"764 HICKORY AVENUE
HARAHAN, LA 70123",504 738-3197,"764 HICKORY AVENUE
HARAHAN, LA 70123",1997-05-13,6,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERVICES, INC.",False
MAGNOLIA 680 JEFFERSON HEIGHTS COMMUNITY HOME,19G534,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"680 JEFFERSON HEIGHTS AVENUE
JEFFERSON, LA 70121",504 733-2874,"680 JEFFERSON HEIGHTS AVENUE
JEFFERSON, LA 70121",1997-05-30,6,No,Non-Profit,,,MAGNOLIA COMMUNITY SERVICES,False
MAGNOLIA SARATOGA AT JEFFERSON HEIGHTS C H,19G536,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"825 JEFFERSON HEIGHTS
JEFFERSON, LA 70121",504 301-1746,"825 JEFFERSON HEIGHTS
JEFFERSON, LA 70121",1997-07-03,6,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERIVCES, INC.",False
MAGNOLIA DECKBAR COMMUNITY HOME,19G537,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"520 DECKBAR AVENUE
JEFFERSON, LA 70121",504 832-3158,"520 DECKBAR AVENUE
JEFFERSON, LA 70121",1997-08-26,6,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERVICES, INC.",False
DENA LYNN COMMUNITY HOME,19G538,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2838 DENA LYNN AVENUE
BATON ROUGE, LA 70816",225 754-7930,"2838 DENA LYNN AVENUE
BATON ROUGE, LA 70816",1998-06-17,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
MAGNOLIA MAISON ST GEORGE COMMUNITY HOME,19G539,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"213 ST GEORGE AVENUE
JEFFERSON, LA 70121",504 733-9011,"213 ST GEORGE AVENUE
JEFFERSON, LA 70121",1998-09-09,6,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERVICES, INC.",False
RANGE ROAD COMMUNITY HOME,19G540,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"43474 RANGE ROAD
HAMMOND, LA 70401",985 542-4632,"43474 RANGE ROAD
HAMMOND, LA 70401",1999-04-20,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
MORGAN MEADOW COMMUNITY HOME,19G541,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"12418 MORGAN MEADOW
BATON ROUGE, LA 70818",225 262-7842,"12418 MORGAN MEADOW
BATON ROUGE, LA 70818",1999-04-28,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
HOOPER ROAD COMMUNITY,19G542,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"11257 HOOPER ROAD
BATON ROUGE, LA 70818",225 262-7979,"11257 HOOPER ROAD
BATON ROUGE, LA 70818",1999-05-14,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
COLONEL ALLEN COMMUNITY HOME,19G543,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"14857 COLONEL ALLEN COURT
BATON ROUGE, LA 70816",225 754-7724,"14857 COLONEL ALLEN COURT
BATON ROUGE, LA 70816",1999-05-12,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
MAGNOLIA MAISON CENTRAL GROUP HOME,19G544,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"140 CENTRAL AVENUE
JEFFERSON, LA 70121",504 733-2874,"140 CENTRAL AVENUE
JEFFERSON, LA 70121",1999-04-30,8,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERVICES, INC.",False
MAGNOLIA SHREWSBERY COURT COMMUNITY HOME,19G545,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"400 SHREWSBERY COURT
JEFFERSON, LA 70121",504 733-2874,"400 SHREWSBERY COURT
JEFFERSON, LA 70121",1999-06-29,6,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERVICES, INC.",False
MALLARD COMMUNITY HOME,19G546,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"103 MALLARD AVENUE
WEST MONROE, LA 71291",318 387-7817,"103 MALLARD AVENUE
WEST MONROE, LA 71291",2000-04-27,4,No,Non-Profit,,,THE ARC OF OUACHITA,False
GARDEN STREET COMMUNITY HOME,19G547,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1607 GARDEN STREEET
KENNER, LA 70065",504 513-3159,"1607 GARDEN STREEET
KENNER, LA 70065",2000-09-29,6,No,For Profit,,,"DDMS of Louisiana No 2, LLC",False
MAGNOLIA I-10 AT JEFFERSON HEIGHTS,19G548,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"748 JEFFERSON HEIGHTS AVENUE
JEFFERSON, LA 70121",504 733-2874,"748 JEFFERSON HEIGHTS AVENUE
JEFFERSON, LA 70121",2001-01-25,6,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERVICES, INC.",False
ANDOVER GROUP HOME,19G549,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"22336 SUTTER ROAD
ZACHARY, LA 70791",225 654-7755,"22336 SUTTER ROAD
ZACHARY, LA 70791",2003-06-12,8,No,Non-Profit,,,"LOUISE S. DAVIS RESIDENTIAL SERVICES, LLC",False
IVY GROUP HOME,19G550,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"19944 PECAN HILL DRIVE
ZACHARY, LA 70791",225 654-7755,"19944 PECAN HILL DRIVE
ZACHARY, LA 70791",2003-06-11,8,No,Non-Profit,,,"LOUISE S. DAVIS RESIDENTIAL FACILITIES,LLC",False
MARTIN COMMUNITY HOME,19G551,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"13445 ECTOR DRIVE
BAKER, LA 70704",225 654-7755,"13445 ECTOR DRIVE
BAKER, LA 70704",2003-06-13,6,No,For Profit,,,"LOUISE S. DAVIS RESIDENTIAL FACILITES, LLC",False
NEWCASTLE COMMUNITY HOME,19G553,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3707 BUFFWOOD DRIVE
BAKER, LA 70714",225 654-7755,"3707 BUFFWOOD DRIVE
BAKER, LA 70714",2003-06-17,6,No,Non-Profit,,,LOUISE S. DAVIS RESIDENTIAL FACILITES,False
FAY HOME,19G554,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"10430 ELLERBE ROAD
SHREVEPORT, LA 71106",318 797-8500,"10430 ELLERBE ROAD
SHREVEPORT, LA 71106",2003-07-01,8,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
GRACE ANNE HOME,19G555,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1620 OVERTON BROOKS ROAD
SHREVEPORT, LA 71106",318 797-8500,"1620 OVERTON BROOKS ROAD
SHREVEPORT, LA 71106",2003-07-01,8,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
EDNA MARIE HOME,19G556,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1020 OVERTON BROOKS ROAD
SHREVEPORT, LA 71106",318 797-8500,"1020 OVERTON BROOKS ROAD
SHREVEPORT, LA 71106",2003-07-01,8,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
CHARLES P GRECO HOME,19G557,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"6721 HIGHWAY 1 NORTH
ALEXANDRIA, LA 71306",318 445-6443,"6721 HIGHWAY 1 NORTH
ALEXANDRIA, LA 71306",2004-01-20,8,No,Non-Profit,,,ST. MARY'S RESIDENTIAL TRAINING SCHOOL,False
STUCKEY HOME,19G558,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"6725 HIGHWAY 1 NORTH
BOYCE, LA 71409",318 445-6443,"6725 HIGHWAY 1 NORTH
BOYCE, LA 71409",2004-04-29,8,No,Non-Profit,,,ST. MARY'S RESIDENTIAL TRAINING SCHOOL,False
SCOTTWOOD HOME # 1,19G559,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"9842 SCOTTWOOD DRIVE
SHREVEPORT, LA 71118",318 797-8500,"9842 SCOTTWOOD DRIVE
SHREVEPORT, LA 71118",2004-03-08,8,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
WENZEL HOME,19G560,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1026 OVERTON BROOKS ROAD
SHREVEPORT, LA 71106",318 797-8500,"1026 OVERTON BROOKS ROAD
SHREVEPORT, LA 71106",2004-04-01,8,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
SMITH HOME,19G561,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"10450 ELLERBE ROAD
SHREVEPORT, LA 71106",318 797-8500,"10450 ELLERBE ROAD
SHREVEPORT, LA 71106",2004-04-01,8,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
TRANSITIONAL FAMILY LIFE CENTER,19G562,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"100 PECAN LOOP
ALEXANDRIA, LA 71303",318 487-5484,"100 PECAN LOOP
ALEXANDRIA, LA 71303",2006-01-23,15,No,Government,"Vol-Merg, Close",2020-01-27,LOUISIANA SPECIAL EDUCATION CENTER,False
MORIAH HOME,19G564,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1215 MAPLE STREET
RUSTON, LA 71270",318 255-9137,"1215 MAPLE STREET
RUSTON, LA 71270",2004-11-29,8,No,For Profit,,,"COMMUNITY BRIDGES WEST, INC.",False
WILD OAK HOME,19G565,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"9900 WILD OAK DRIVE
SHREVEPORT, LA 71106",318 767-8500,"9900 WILD OAK DRIVE
SHREVEPORT, LA 71106",2005-02-16,8,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
BARRY HOME,19G567,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2052 PEPPERIDGE DRIVE
SHREVEPORT, LA 71106",318 797-8500,"2052 PEPPERIDGE DRIVE
SHREVEPORT, LA 71106",2005-04-08,8,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL,False
SCOTTWOOD HOME #2,19G568,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"9803 SCOTTWOOD DRIVE
SHREVEPORT, LA 71106",318 797-8500,"9803 SCOTTWOOD DRIVE
SHREVEPORT, LA 71106",2005-05-26,8,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
PACK HOME,19G570,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"5517 BENT TREE
SHREVEPORT, LA 71106",318 797-8500,"5517 BENT TREE
SHREVEPORT, LA 71106",2005-05-13,5,No,Non-Profit,,,HOLY ANGELS RESIDENTIAL FACILITY,False
ADAMS GROUP HOME,19G573,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1214 PRESIDENTS DRIVE
ALEXANDRIA, LA 71303",318 443-7709,"1214 PRESIDENTS DRIVE
ALEXANDRIA, LA 71303",2006-06-14,14,No,Non-Profit,,,"WESTSIDE HABILITATION CENTER, INC.",False
JEFFERSON GROUP HOME,19G574,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1109 PRESIDENTS DRIVE
ALEXANDRIA, LA 71303",318 473-2505,"1109 PRESIDENTS DRIVE
ALEXANDRIA, LA 71303",2006-08-10,14,No,Non-Profit,,,"WESTSIDE HABILITATION CENTER, INC.",False
MADISON GROUP HOME,19G575,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1315 PRESIDENTS' DRIVE
ALEXANDRIA, LA 71303",318 443-7552,"1315 PRESIDENTS' DRIVE
ALEXANDRIA, LA 71303",2006-09-29,14,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
WASHINGTON GROUP HOME,19G576,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1008 PRESIDENT'S DRIVE
ALEXANDRIA, LA 71303",318 442-7012,"1008 PRESIDENT'S DRIVE
ALEXANDRIA, LA 71303",2006-03-03,14,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
PLAQUEMINE STREET COMMUNITY HOME,19G577,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"523 E PLAQUEMINE STREET
JENNINGS, LA 70546",337 824-7426,"523 E PLAQUEMINE STREET
JENNINGS, LA 70546",2005-08-10,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC.",False
RENE DRIVE GROUP HOME,19G579,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"41198 RENE DRIVE
HAMMOND, LA 70403",985 382-1200,"41198 RENE DRIVE
HAMMOND, LA 70403",2005-11-29,7,No,For Profit,,,"RES-CARE, INC.",True
LYNN LANE COMMUNITY HOME,19G581,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3 LYNN LANE
HAMMOND, LA 70401",985 345-7901,"3 LYNN LANE
HAMMOND, LA 70401",2005-11-22,6,No,For Profit,"Vol-Merg, Close",2022-02-11,"RES-CARE, INC.",True
EDGEWOOD COMMUNITY HOME,19G582,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"600 EDGEWOOD DRIVE
PINEVILLE, LA 71360",318 442-2284,"600 EDGEWOOD DRIVE
PINEVILLE, LA 71360",2006-03-08,6,No,For Profit,,,"COLWELL HEALTH SERVICES, LLC",False
LABADIEVILLE HOME,19G583,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2435 HIGHWAY 308
THIBODAUX, LA 70301",985 526-1661,"2435 HIGHWAY 308
THIBODAUX, LA 70301",2006-03-20,6,No,For Profit,,,"NORMAL LIFE OF LAFAYETTE, INC.",True
BAILEY GROUP HOME,19G600,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"80 TEER STREET
DELHI, LA 71232",318 878-5014,"80 TEER STREET
DELHI, LA 71232",2009-10-22,8,No,Non-Profit,,,"CDF HEALTHCARE,LLC",False
MELBROOK COMMUNITY HOME,19G601,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"336 MELBROOK DRIVE
GRETNA, LA 70056",504 366-1828,"336 MELBROOK DRIVE
GRETNA, LA 70056",2009-04-24,6,No,Non-Profit,,,"CROSSROADS LOUISIANA, INC.",False
CENTRAL AVENUE GROUP HOME,19G602,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"310 CENTRAL AVENUE
NEW IBERIA, LA 70560",337 367-1158,"310 CENTRAL AVENUE
NEW IBERIA, LA 70560",2006-09-06,8,No,Non-Profit,,,,False
SMITH AND COOK GROUP HOME,19G603,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"70223 N RAINEY STREET
TANGIPAHOA, LA 70465",985 229-6121,"70223 N RAINEY STREET
TANGIPAHOA, LA 70465",2006-09-15,8,No,Non-Profit,,,"HARMONY CENTER, INC.",False
C B'S PLACE GROUP HOME,19G604,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1551 C B TEMPLE ROAD
KENTWOOD, LA 70444",985 229-2994,"1551 C B TEMPLE ROAD
KENTWOOD, LA 70444",2006-09-15,8,No,Non-Profit,,,"HARMONY CENTER, INC.",False
TRIPPI ROAD COMMUNITY HOME,19G605,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"19044 TRIPPI ROAD
HAMMOND, LA 70401",985 542-8025,"19044 TRIPPI ROAD
HAMMOND, LA 70401",2006-11-09,6,No,For Profit,,,"RES-CARE, INC.",True
MAGNOLIA HENICAN GROUP HOME,19G609,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"146 CENTRAL AVENUE
JEFFERSON, LA 70121",504 733-2874,"146 CENTRAL AVENUE
JEFFERSON, LA 70121",2007-03-30,8,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERVICES, INC.",False
MAGNOLIA SCHWEGMANN COMMUNITY HOME,19G610,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"117 NEWMAN AVENUE
JEFFERSON, LA 70121",504 733-2874,"117 NEWMAN AVENUE
JEFFERSON, LA 70121",2007-03-30,8,No,Non-Profit,,,"MAGNOLIA COMMUNITY SERVICES, INC.",False
JOHN TYLER GROUP HOME,19G616,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3906 BRIARWOOD
ALEXANDRIA, LA 71303",318 442-6115,"3906 BRIARWOOD
ALEXANDRIA, LA 71303",2007-11-09,8,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
BUCHANAN GROUP HOME,19G617,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1292 PRESIDENTS DRIVE
ALEXANDRIA, LA 71303",318 445-9063,"1292 PRESIDENTS DRIVE
ALEXANDRIA, LA 71303",2007-11-02,14,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
FILLMORE GROUP HOME,19G618,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1155 PRESIDENTS DRIVE
ALEXANDRIA, LA 71303",318 561-0225,"1155 PRESIDENTS DRIVE
ALEXANDRIA, LA 71303",2007-11-02,14,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
PIERCE GROUP HOME,19G619,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1269 PRESIDENTS DRIVE
ALEXANDRIA, LA 71303",318 487-9476,"1269 PRESIDENTS DRIVE
ALEXANDRIA, LA 71303",2007-11-01,13,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
MONROE GROUP HOME,19G620,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3902 JENNIFER STREET
ALEXANDRIA, LA 71301",318 448-4833,"3902 JENNIFER STREET
ALEXANDRIA, LA 71301",2007-11-29,8,No,Non-Profit,,,"WESTSIDE HABILITATION CENTER, INC.",False
OAK RUN COMMUNITY HOME,19G623,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"224 ROBERTSON ROAD
BALL, LA 71405",318 442-2284,"224 ROBERTSON ROAD
BALL, LA 71405",2007-11-07,6,No,For Profit,,,"COLWELL INTEREST, INC.",False
FAIRWAY COMMUNITY HOME,19G624,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"602 FAIRWAY DRIVE
THIBODAUX, LA 70301",985 447-1101,"602 FAIRWAY DRIVE
THIBODAUX, LA 70301",2008-03-13,6,No,For Profit,,,"NORMAL LIFE OF LAFAYETTE, INC.",True
LINCOLN GROUP HOME,19G625,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"327 MCKEITHEN DRIVE
ALEXANDRIA, LA 71301",318 443-7970,"327 MCKEITHEN DRIVE
ALEXANDRIA, LA 71301",2008-01-29,8,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
HARRISON GROUP HOME,19G626,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"5708 NORTH DRIVE
ALEXANDRIA, LA 71303",318 442-6540,"5708 NORTH DRIVE
ALEXANDRIA, LA 71303",2008-03-04,8,No,Non-Profit,,,WESTSIDE HABILITATION CENTER,False
