name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
RMS - LONGMEADOW,36G676,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3250 LONGMEADOW LANE
CINCINNATI, OH 45236",513 368-5257,"3250 LONGMEADOW LANE
CINCINNATI, OH 45236",2014-04-02,8,No,For Profit,,,RMS - LONGMEADOW,False
HILL AVENUE ICF,36G677,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4154 HILL AVENUE
TOLEDO, OH 43615",419 866-6500,"4154 HILL AVENUE
TOLEDO, OH 43615",2015-06-23,8,No,Non-Profit,,,HILL AVENUE ICF,False
HARNER ROAD GROUP HOME,36G678,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"8800 HARNER ROAD
ATHENS, OH 45701",740 594-3541,"8800 HARNER ROAD
ATHENS, OH 45701",2016-10-26,8,No,Non-Profit,,,HARNER ROAD GROUP HOME,False
CHILLICOTHE GROUP HOME 3,36G679,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1703 ANDERSON STATION ROAD
CHILLICOTHE, OH 45601",614 425-6058,"1703 ANDERSON STATION ROAD
CHILLICOTHE, OH 45601",2015-04-10,8,No,For Profit,,,CHILLICOTHE GROUP HOME 3,False
CHILLICOTHE GROUP HOME 4,36G680,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1701 ANDERSON STATION ROAD
CHILLICOTHE, OH 45601",614 425-6058,"1701 ANDERSON STATION ROAD
CHILLICOTHE, OH 45601",2015-04-10,8,No,For Profit,,,CHILLICOTHE GROUP HOME 4,False
JOHNSTOWN ICF,36G681,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5006 JOHNSTOWN ROAD
NEW ALBANY, OH 43054",614 634-1904,"5006 JOHNSTOWN ROAD
NEW ALBANY, OH 43054",2015-10-27,5,No,Non-Profit,,,JOHNSTOWN ICF,False
RESCARE-WESTGATE DRIVE HOME,36G682,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"66620 WESTGATE DRIVE
CAMBRIDGE, OH 43725",740 310-2635,"66620 WESTGATE DRIVE
CAMBRIDGE, OH 43725",2015-05-19,6,No,For Profit,,,BrightSpring,True
RESCARE-COVENTRY ESTATES HOME,36G683,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1 COVENTRY DRIVE
CAMBRIDGE, OH 43725",740 310-2635,"1 COVENTRY DRIVE
CAMBRIDGE, OH 43725",2015-04-09,6,No,For Profit,,,BrightSpring,True
RESCARE-COLUMBIA COURT HOME,36G684,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"503 COLUMBIA COURT
CAMBRIDGE, OH 43725",740 310-2635,"503 COLUMBIA COURT
CAMBRIDGE, OH 43725",2015-06-05,6,No,For Profit,,,BrightSpring,True
RAYL GROUP HOME,36G685,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6431 SOUTH MAIN STREET
CLINTON, OH 44216",330 854-6621,"6431 SOUTH MAIN STREET
CLINTON, OH 44216",2015-10-30,6,No,Non-Profit,,,RAYL GROUP HOME,False
KIENER GROUP HOME,36G686,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6451 SOUTH MAIN STREET
CLINTON, OH 44216",330 854-6621,"6451 SOUTH MAIN STREET
CLINTON, OH 44216",2015-11-06,6,No,Non-Profit,,,KIENER GROUP HOME,False
MEREDITH LANE FAMILY HOME,36G687,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"12345 MEREDITH LANE
PAINESVILLE, OH 44077",440 428-9082,"12345 MEREDITH LANE
PAINESVILLE, OH 44077",2015-07-27,5,No,For Profit,,,MEREDITH,False
RESCARE-CHERRY RIDGE HOME,36G689,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"312 CHERRY RIDGE ROAD
THURMAN, OH 45685",740 310-2635,"312 CHERRY RIDGE ROAD
THURMAN, OH 45685",2015-07-28,6,No,For Profit,,,BrightSpring,True
RESCARE-WAYNE HOME #1,36G690,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1055 WAYNE LANE
THURMAN, OH 45685",740 310-2635,"1055 WAYNE LANE
THURMAN, OH 45685",2015-07-24,6,No,For Profit,,,BrightSpring,True
RESCARE-WAYNE HOME #2,36G691,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1051 WAYNE LANE
THURMAN, OH 45685",740 310-2635,"1051 WAYNE LANE
THURMAN, OH 45685",2015-07-24,6,No,For Profit,,,BrightSpring,True
GATEWAYS TO BETTER LIVING / FORTY SECOND ST,36G692,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3222 FORTY SECOND STREET
YOUNGSTOWN, OH 44515",330 792-2854,"3222 FORTY SECOND STREET
YOUNGSTOWN, OH 44515",2015-07-29,6,No,Non-Profit,,,GATEWAYS TO BETTER LIVING 42ND STREET HOME,False
GATEWAYS TO BETTER LIVING /TALSMAN DR,36G693,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"41 TALSMAN DRIVE
CANFIELD, OH 44406",330 792-2854,"41 TALSMAN DRIVE
CANFIELD, OH 44406",2015-08-13,6,No,Non-Profit,,,GATEWAYS TO BETTER LIVING/TALSMAN HOME,False
RESCARE OHIO KING ROAD,36G694,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2550 KING ROAD
TOLEDO, OH 43617",419 214-1060,"2550 KING ROAD
TOLEDO, OH 43617",2015-09-02,6,No,For Profit,,,BrightSpring,True
RESCARE OHIO CONNECTICUT BLVD,36G695,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1951 CONNECTICUT BLVD
HOLLAND, OH 43528",419 865-0724,"1951 CONNECTICUT BLVD
HOLLAND, OH 43528",2015-09-03,6,No,For Profit,,,BrightSpring,True
BRIDLEWOOD HOME,36G696,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1070 MILLWOOD DRIVE
GENEVA, OH 44041",440 466-1079,"1070 MILLWOOD DRIVE
GENEVA, OH 44041",2015-09-10,8,No,For Profit,,,BRIDLEWOOD HOME,False
COMMUNITY CONCEPTS INC HOME 9,36G697,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"27 WEST PEASE AVENUE
WEST CARROLLTON, OH 45449",513 398-8885,"27 WEST PEASE AVENUE
WEST CARROLLTON, OH 45449",2015-11-06,6,No,For Profit,,,"COMMUNITY CONCEPTS, INC. HOME 9",False
COMMUNITY CONCEPTS INC HOME 10,36G698,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"114 WEST PEASE AVENUE
WEST CARROLLTON, OH 45449",513 398-8885,"114 WEST PEASE AVENUE
WEST CARROLLTON, OH 45449",2015-11-18,6,No,For Profit,,,"COMMUNITY CONCEPTS, INC. - HOME 10",False
KIMBALL HOME,36G699,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6873 DAVE DRIVE
MADISON, OH 44057",440 466-1678,"6873 DAVE DRIVE
MADISON, OH 44057",2016-02-17,5,No,For Profit,,,KIMBALL HOME,False
DORR STREET ICF,36G700,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7053 DORR STREET
TOLEDO, OH 43615",419 866-6500,"7053 DORR STREET
TOLEDO, OH 43615",2016-06-15,8,No,Non-Profit,,,DORR STREET ICF,False
RESCARE OHIO DAVIDSON HOME,36G701,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2631 DAVIDSON ROAD
SYLVANIA, OH 43560",419 517-4471,"2631 DAVIDSON ROAD
SYLVANIA, OH 43560",2015-11-18,6,No,For Profit,,,BrightSpring,True
CRSI - MCKINLEY AVENUE HOME,36G702,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"106 MCKINLEY AVENUE
MOUNT VERNON, OH 43050",937 653-1320,"106 MCKINLEY AVENUE
MOUNT VERNON, OH 43050",2016-04-11,6,No,Non-Profit,,,CRSI-MCKINLEY AVENUE HOME,False
CRSI - SOUTH MAIN STREET HOME,36G703,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"714 SOUTH MAIN STREET
MOUNT VERNON, OH 43050",937 653-1320,"714 SOUTH MAIN STREET
MOUNT VERNON, OH 43050",2016-04-14,6,No,Non-Profit,,,CRSI-SOUTH MAIN STREET HOME,False
CRSI - SOUTH NORTON HOME,36G704,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"200 SOUTH NORTON STREET
MOUNT VERNON, OH 43050",937 653-1320,"200 SOUTH NORTON STREET
MOUNT VERNON, OH 43050",2016-05-03,6,No,Non-Profit,,,CRSI-SOUTH NORTON HOME,False
CRSI - ORCHARD PARK HOME #1,36G705,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"12 ORCHARD PARK
TIFFIN, OH 44883",937 653-1321,"12 ORCHARD PARK
TIFFIN, OH 44883",2016-01-25,6,No,Non-Profit,,,CRSI-ORCHARD PARK HOME #1,False
CRSI - ORCHARD PARK HOME #2,36G706,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"58 ORCHARD PARK
TIFFIN, OH 44883",937 653-1320,"58 ORCHARD PARK
TIFFIN, OH 44883",2016-01-27,6,No,Non-Profit,,,CRSI-ORCHARD PARK HOME #2,False
CRSI - WEST US 224 HOME,36G707,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2976 WEST US 224
TIFFIN, OH 44883",937 653-1320,"2976 WEST US 224
TIFFIN, OH 44883",2016-02-02,6,No,Non-Profit,,,CRSI-WEST US 224 HOME,False
XANTHOS HOUSE,36G709,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"21450 FAIRMOUNT BLVD
SHAKER HEIGHTS, OH 44118",216 320-8471,"21450 FAIRMOUNT BLVD
SHAKER HEIGHTS, OH 44118",2016-04-04,6,No,Non-Profit,,,XANTHOS HOUSE,False
ROSE-MARY CARY JAY HOME,36G710,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"391 CARY JAY BLVD
RICHMOND HEIGHTS, OH 44143",216 481-4823,"391 CARY JAY BLVD
RICHMOND HEIGHTS, OH 44143",2016-06-21,6,No,Non-Profit,,,ROSE-MARY CARY JAY HOME,False
REM OHIO BEECH STREET,36G711,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1124 BEECH STREET
MOUNT VERNON, OH 43050",614 367-1370,"1124 BEECH STREET
MOUNT VERNON, OH 43050",2016-10-20,5,No,For Profit,,,Mentor,False
ROSE-MARY AMMON HOME,36G712,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4383 AMMON ROAD
SOUTH EUCLID, OH 44121",440 724-7571,"4383 AMMON ROAD
SOUTH EUCLID, OH 44121",2016-10-21,6,No,Non-Profit,,,ROSE-MARY AMMON HOME,False
ROSE-MARY RIDGEWOOD HOME,36G713,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"9349 WEST RIDGEWOOD
PARMA HEIGHTS, OH 44130",440 724-7571,"9349 WEST RIDGEWOOD
PARMA HEIGHTS, OH 44130",2016-08-08,6,No,Non-Profit,,,ROSE-MARY RIDGEWOOD HOME,False
REM OHIO/TALL OAK CIRCLE HOME,36G714,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2767 TALL OAK CIRCLE
CORTLAND, OH 44410",330 644-5216,"2767 TALL OAK CIRCLE
CORTLAND, OH 44410",2016-10-03,5,No,For Profit,,,Mentor,False
REM OHIO/ MINES ROAD HOME,36G715,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6246 MINES ROAD SE
WARREN, OH 44484",330 644-9730,"6246 MINES ROAD SE
WARREN, OH 44484",2016-09-01,5,No,For Profit,,,Mentor,False
RESCARE-HOUCK HOUSE,36G716,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"166 WEST HOUCK STREET
CENTERBURG, OH 43011",513 276-7137,"166 WEST HOUCK STREET
CENTERBURG, OH 43011",2017-04-06,6,No,For Profit,,,BrightSpring,True
ROSE-MARY SUNSET HOME,36G717,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5900 SUNSET
BEDFORD HEIGHTS, OH 44146",216 481-4823,"5900 SUNSET
BEDFORD HEIGHTS, OH 44146",2016-12-16,6,No,Non-Profit,,,ROSE-MARY SUNSET HOME,False
HATTIE LARLHAM / BOETTLER HOUSE,36G718,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1180 BOETTLER ROAD
UNIONTOWN, OH 44685",234 706-3696,"1180 BOETTLER ROAD
UNIONTOWN, OH 44685",2017-05-23,8,No,For Profit,,,BOETTLER HOME,False
REM OHIO/ ROYAL ARMS HOME,36G719,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"980 ROYAL ARMS DRIVE
GIRARD, OH 44420",330 644-9730,"980 ROYAL ARMS DRIVE
GIRARD, OH 44420",2016-12-29,5,No,For Profit,,,Mentor,False
REM OHIO/ HOGARTH HOME,36G720,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"403 HOGARTH AVENUE
NILES, OH 44446",330 644-9730,"403 HOGARTH AVENUE
NILES, OH 44446",2016-11-23,5,No,For Profit,,,Mentor,False
REM OHIO/WILSON SHARPSVILLE ROAD HOME,36G721,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"335 WILSON SHARPSVILLE ROAD NW
WARREN, OH 44481",330 644-9730,"335 WILSON SHARPSVILLE ROAD NW
WARREN, OH 44481",2016-12-22,5,No,For Profit,,,Mentor,False
JACKSON LANE,36G722,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1909 JACKSON LANE
MIDDLETOWN, OH 45044",513 668-8224,"1909 JACKSON LANE
MIDDLETOWN, OH 45044",2016-12-01,6,No,For Profit,,,BrightSpring,True
CENTRAL AVENUE,36G724,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4623 CENTRAL AVENUE
MIDDLETOWN, OH 45042",513 668-8224,"4623 CENTRAL AVENUE
MIDDLETOWN, OH 45042",2017-03-13,6,No,For Profit,,,BrightSpring,True
VIRIDIS HOUSE,36G725,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2675 GREEN ROAD
SHAKER HEIGHTS, OH 44122",216 320-8581,"2675 GREEN ROAD
SHAKER HEIGHTS, OH 44122",2017-04-12,6,No,Non-Profit,,,VIRIDIS HOUSE,False
HENDRICKSON #1,36G726,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4895 HENDRICKSON ROAD
MIDDLETOWN, OH 45042",513 668-8224,"4895 HENDRICKSON ROAD
MIDDLETOWN, OH 45042",2017-06-21,8,No,For Profit,,,BrightSpring,True
HENDRICKSON #2,36G727,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4911 HENDRICKSON ROAD
MIDDLETOWN, OH 45042",513 668-8224,"4911 HENDRICKSON ROAD
MIDDLETOWN, OH 45042",2017-09-11,8,No,For Profit,,,BrightSpring,True
HENDRICKSON #3,36G728,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4923 HENDRICKSON ROAD
MIDDLETOWN, OH 45042",513 668-8224,"4923 HENDRICKSON ROAD
MIDDLETOWN, OH 45042",2017-10-16,8,No,For Profit,,,BrightSpring,True
NEW OPPORTUNITY HOME,36G729,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7745 ROSE DRIVE
LISBON, OH 44432",330 424-4730,"7745 ROSE DRIVE
LISBON, OH 44432",2017-04-18,8,No,Non-Profit,,,NEW OPPORTUNITY HOME,False
ALTAMONTE GROUP HOME,36G730,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1106 ALTAMONTE DRIVE
ATHENS, OH 45701",740 594-3541,"1106 ALTAMONTE DRIVE
ATHENS, OH 45701",2017-09-08,6,No,Non-Profit,,,ALTAMONTE GROUP HOME,False
UNIVERSITY ESTATES GROUP HOME,36G731,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"57 UNIVERSITY ESTATES BLVD
ATHENS, OH 45701",740 594-3451,"57 UNIVERSITY ESTATES BLVD
ATHENS, OH 45701",2017-08-17,6,No,Non-Profit,,,UNIVERSITY ESTATES GROUP HOME,False
REM OHIO YORK ROAD,36G732,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"11290 YORK ROAD
NORTH ROYALTON, OH 44133",216 642-5340,"11290 YORK ROAD
NORTH ROYALTON, OH 44133",2017-12-01,5,No,For Profit,,,Mentor,False
REM OHIO SPRAGUE ROAD,36G733,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"11395 WEST SPRAGUE ROAD
NORTH ROYALTON, OH 44133",216 642-5340,"11395 WEST SPRAGUE ROAD
NORTH ROYALTON, OH 44133",2017-12-01,5,No,For Profit,,,Mentor,False
REM OHIO DRAKE ROAD,36G734,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"12900 DRAKE ROAD
NORTH ROYALTON, OH 44133",216 642-5341,"12900 DRAKE ROAD
NORTH ROYALTON, OH 44133",2018-01-02,5,No,For Profit,,,Mentor,False
SOUTH STREET ICF,36G735,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6910 SOUTH AVE
HOLLAND, OH 43528",419 866-6500,"6910 SOUTH AVE
HOLLAND, OH 43528",2017-11-06,8,No,Non-Profit,,,SOUTH STREET ICF,False
HEINZERLING 1605,36G736,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1605 HEINZERLING DRIVE
COLUMBUS, OH 43223",614 272-8888,"1605 HEINZERLING DRIVE
COLUMBUS, OH 43223",2018-11-05,8,No,Non-Profit,,,HEINZERLING 1605,False
HEINZERLING 1625,36G737,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1625 HEINZERLING DRIVE
COLUMBUS, OH 43223",614 272-8888,"1625 HEINZERLING DRIVE
COLUMBUS, OH 43223",2018-11-05,8,No,Non-Profit,,,HEINZERLING 1625,False
HUME HOME,36G738,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"609 WEST MAIN STREET
GENEVA, OH 44041",440 466-7763,"609 WEST MAIN STREET
GENEVA, OH 44041",2018-06-18,4,No,For Profit,"Vol-Merg, Close",2021-12-02,HUME HOME,False
ZONE AVENUE ICF,36G739,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3216 ZONE AVENUE
TOLEDO, OH 43617",419 866-6500,"3216 ZONE AVENUE
TOLEDO, OH 43617",2020-08-05,6,No,Non-Profit,,,ZONE AVENUE ICF,False
OLIMPHIA NORTH FAMILY CARE HOME,36G740,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1755 OLIMPHIA
TOLEDO, OH 43615",419 865-0251,"1755 OLIMPHIA
TOLEDO, OH 43615",2018-06-20,8,No,Non-Profit,,,OLIMPHIA NORTH FAMILY CARE HOME,False
OLIMPHIA SOUTH FAMILY CARE HOME,36G741,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1725 OLIMPHIA
TOLEDO, OH 43615",419 865-0251,"1725 OLIMPHIA
TOLEDO, OH 43615",2018-06-20,8,No,Non-Profit,,,OLIMPHIA SOUTH FAMILY CARE HOME,False
EDDY ROAD HOME,36G742,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"28785 EDDY ROAD
WILLOUGHBY, OH 44094",440 278-4179,"28785 EDDY ROAD
WILLOUGHBY, OH 44094",2018-06-25,6,No,For Profit,,,BrightSpring,True
REM OHIO HAGAN DRIVE,36G743,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"596 HAGAN DRIVE
LOUDONVILLE, OH 44842",330 644-9730,"596 HAGAN DRIVE
LOUDONVILLE, OH 44842",2018-07-24,6,No,For Profit,,,Mentor,False
REM OHIO MIDDLE DRIVE,36G744,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"207 MIDDLE DRIVE
LOUDONVILLE, OH 44842",330 644-9730,"207 MIDDLE DRIVE
LOUDONVILLE, OH 44842",2018-07-24,6,No,For Profit,,,Mentor,False
REM OHIO BANKS AVENUE NORTH,36G745,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"150 BANKS AVENUE
LOUDONVILLE, OH 44842",330 644-9730,"150 BANKS AVENUE
LOUDONVILLE, OH 44842",2018-07-24,6,No,For Profit,,,Mentor,False
REM OHIO BANKS AVENUE SOUTH,36G746,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"114 BANKS AVENUE
LOUDONVILLE, OH 44842",330 644-9730,"114 BANKS AVENUE
LOUDONVILLE, OH 44842",2018-06-18,6,No,For Profit,,,Mentor,False
INDICUS HOUSE,36G747,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2433 SOUTH BELVOIR BLVD
UNIVERSITY HEIGHTS, OH 44118",216 320-8471,"2433 SOUTH BELVOIR BLVD
UNIVERSITY HEIGHTS, OH 44118",2018-07-12,6,No,Non-Profit,,,INDICUS HOUSE,False
REM OHIO PLEASANT SPRINGS NORTH,36G748,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1431 PLEASANT SPRINGS BLVD
LANCASTER, OH 43130",614 367-1370,"1431 PLEASANT SPRINGS BLVD
LANCASTER, OH 43130",2018-08-23,6,No,Non-Profit,,,Mentor,False
REM OHIO PLEASANT SPRINGS SOUTH,36G749,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1410 PLEASANT SPRINGS BLVD
LANCASTER, OH 43130",614 367-1370,"1410 PLEASANT SPRINGS BLVD
LANCASTER, OH 43130",2018-08-23,6,No,Non-Profit,,,Mentor,False
CEDAR CREEK HOME 1,36G750,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1249 EAST AVENUE
ELYRIA, OH 44035",440 412-4617,"1249 EAST AVENUE
ELYRIA, OH 44035",2018-12-18,8,No,For Profit,,,CEDAR CREEK HOME 1,False
CEDAR CREEK HOME 2,36G751,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1267 EAST AVENUE
ELYRIA, OH 44035",440 412-4617,"1267 EAST AVENUE
ELYRIA, OH 44035",2018-12-15,8,No,For Profit,,,CEDAR CREEK HOME 2,False
ALLEN FAMILY CARE HOME,36G752,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"403 ALLEN STREET
WALBRIDGE, OH 43465",419 865-0251,"403 ALLEN STREET
WALBRIDGE, OH 43465",2019-05-14,6,No,Non-Profit,,,ALLEN FAMILY CARE HOME,False
426 OPPORTUNITY WAY,36G753,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"426 OPPORTUNITY WAY
LAGRANGE, OH 44050",440 365-3245,"426 OPPORTUNITY WAY
LAGRANGE, OH 44050",2021-05-06,6,No,Non-Profit,,,ResCare Inc,True
448 OPPORTUNITY WAY,36G754,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"448 OPPORTUNITY WAY
LAGRANGE, OH 44050",513 858-4550,"448 OPPORTUNITY WAY
LAGRANGE, OH 44050",2021-05-06,6,No,Non-Profit,,,ResCare Inc,True
410 ABBE ROAD,36G755,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"410 ABBE ROAD
SHEFFIELD LAKE, OH 44054",440 365-3245,"410 ABBE ROAD
SHEFFIELD LAKE, OH 44054",2021-05-05,6,No,For Profit,,,ResCare Inc,True
460 ABBE ROAD,36G756,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"460 ABBE ROAD
SHEFFIELD LAKE, OH 44054",513 858-4550,"460 ABBE ROAD
SHEFFIELD LAKE, OH 44054",2021-10-25,6,No,For Profit,,,,True
EAST LAKE ROAD,36G757,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5230 EAST LAKE ROAD
SHEFFIELD LAKE, OH 44054",440 365-3245,"5230 EAST LAKE ROAD
SHEFFIELD LAKE, OH 44054",2021-06-10,6,No,Non-Profit,,,ResCare Inc,True
ROBINWOOD,36G758,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"801 ROBINWOOD AVENUE
SHEFFIELD LAKE, OH 44054",440 365-3245,"801 ROBINWOOD AVENUE
SHEFFIELD LAKE, OH 44054",2021-05-05,6,No,For Profit,,,ResCare Inc,True
RESILIENCE,36G759,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1818 BAR HARBOR ROAD
COLUMBUS, OH 43219",614 339-0805,"1818 BAR HARBOR ROAD
COLUMBUS, OH 43219",2021-08-04,5,No,For Profit,,,"VIAQUEST HEALTHCARE CENTRAL, LLC.",False
VISION,36G762,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1800 BAR HARBOR ROAD
COLUMBUS, OH 43219",614 339-0805,"1800 BAR HARBOR ROAD
COLUMBUS, OH 43219",2021-08-04,5,No,For Profit,,,"VIAQUEST HEALTHCARE CENTRAL, LLC.",False
"ROSE MARY, CHARDON HOUSE",36G763,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"25462 CHARDON ROAD
CLEVELAND, OH 44143",440 724-7571,"25462 CHARDON ROAD
CLEVELAND, OH 44143",2021-06-17,6,No,Non-Profit,,,"ROSE-MARY, The Johanna Grasselli Rehabilitation and Education Center",False
